folder,architecture,dataset,attack,poison_rate,best_deployable_auroc,num_layers,min_rank_ratio,final_rank_ratio,min_cka,final_cka,max_separation_auroc,final_separation_auroc,max_target_alignment,median_lid_clean,median_lid_backdoor,median_lid_ratio,min_lid_ratio,final_direction_norm,rank_ratio_depth,error
swin_cifar10_badnet_a2o_0_1,swin,cifar10,badnet_a2o,0.1,0.9965789544753086,24,0.19508942807476268,0.19508942807476268,0.19553795279404956,0.19553795279404956,1.0,0.9929479999999999,0.9042997360229492,12.745447158813477,14.721517086029053,1.1316659003704097,0.984012377574445,35.25027847290039,1.0,
swin_cifar10_bpp_0_01,swin,cifar10,bpp,0.01,0.9972535204475308,24,0.12946211509827704,0.2549697531066675,0.06718340572572384,0.06718340572572384,1.0,0.998584,0.8824872970581055,12.966152667999268,30.297073364257812,2.218044318732834,1.0231664971358037,55.824363708496094,0.75,
swin_cifar10_lf_0_05,swin,cifar10,lf,0.05,0.9970312885802468,24,0.182062727612528,0.25091644440649274,0.1060267174589737,0.1060267174589737,1.0,0.99976,0.702625572681427,12.627732276916504,20.33533763885498,1.3260911382822322,1.047021470226134,55.8017578125,0.8333333333333334,
swin_tiny_adaptive_blend_0_05_evade_l1,swin,tiny,adaptive_blend,0.05,0.9724658102578454,24,0.06600213765600133,0.18153973929024764,0.22694970511059825,0.28593035353741975,1.0,1.0,0.5971423983573914,16.238556385040283,40.88380432128906,2.4070212083847977,1.1791923009263636,58.39412307739258,0.9583333333333334,
swin_tiny_badnet_a2o_0_05_evade_l1,swin,tiny,badnet_a2o,0.05,0.971992818263332,24,0.8188646137477115,0.8415907778988776,0.6045252009671898,0.6045252009671898,0.999996,0.999996,0.6301950812339783,15.953087329864502,17.626422882080078,1.0270028299927443,0.9910312389503398,28.514667510986328,0.8333333333333334,
swin_tiny_bpp_0_05_evade_l1,swin,tiny,bpp,0.05,0.9938062075613332,24,0.03172573187495299,0.07556393793496521,0.04198955014217907,0.04198955014217907,0.9992880000000001,0.9992880000000001,0.3170008659362793,16.23954486846924,17.415773391723633,1.173892858073839,0.4662424473732388,53.41802215576172,0.9583333333333334,
swin_tiny_lf_0_05_evade_l1,swin,tiny,lf,0.05,0.9889815771338852,24,0.03509488696409821,0.040519927866434775,0.07016152791216239,0.07016152791216239,0.999948,0.9995120000000001,0.43481844663619995,16.26304340362549,27.504863739013672,1.5761853672781756,0.9973580291996501,48.664241790771484,0.9583333333333334,
swin_tiny_tact_0_05_evade_l1,swin,tiny,tact,0.05,0.5074185168204285,24,0.8690119556000173,0.960008958016957,0.9079759450937076,0.961205192381764,0.876452,0.775312,0.13310034573078156,16.49534511566162,16.814029693603516,1.0025686705653714,0.974584250943435,4.51103401184082,0.9583333333333334,
vit_cifar100_adaptive_blend_0_01_evade_l1,vit,cifar100,adaptive_blend,0.01,0.8103928705541227,12,0.3853163014503332,0.7342579246686194,0.537103677518157,0.5481344967419931,1.0,0.99984,0.3898586928844452,15.350284099578857,39.6507568359375,2.018671887059277,1.0374497946848547,16.483373641967773,0.5833333333333334,
vit_cifar100_badnet_a2a_0_05,vit,cifar100,badnet_a2a,0.05,0.757402546875,12,0.9377507380005048,0.9377507380005048,0.8336324015876315,0.8336324015876315,1.0,0.9982759999999999,-0.0005001276731491089,13.810537338256836,20.6609525680542,1.0345572238552396,0.9964909552676553,4.749525547027588,1.0,
vit_cifar100_badnet_a2o_0_01_evade_l1,vit,cifar100,badnet_a2o,0.01,0.9730464996653884,12,0.33339009441438916,0.38311095611308393,0.42867420807005063,0.42867420807005063,1.0,0.9957039999999999,0.6880413293838501,15.671483993530273,18.532377243041992,1.3547155182826265,0.9932301241536544,13.317830085754395,0.8333333333333334,
vit_cifar100_blend_0_005,vit,cifar100,blend,0.005,0.983275380513662,12,0.08669241468594079,0.09067642699158501,0.13454199869849767,0.13454199869849767,1.0,0.999988,0.6189712882041931,13.236320972442627,25.293272972106934,1.9205924483165902,1.0805256155487457,15.82912540435791,0.8333333333333334,
vit_cifar100_blend_0_1_evade_l1,vit,cifar100,blend,0.1,0.9895120813411928,12,0.17963270118146285,0.2055764721573717,0.23964419262143088,0.23964419262143088,1.0,0.993152,0.7355805039405823,15.759082794189453,26.202985763549805,1.6445200423583937,1.045928677050009,14.136406898498535,0.9166666666666666,
vit_cifar100_bpp_0_1,vit,cifar100,bpp,0.1,0.9966219892421412,12,0.15925113755690679,0.17424623259093613,0.16922580422417477,0.16922580422417477,1.0,0.9999399999999999,0.6823111176490784,14.609134674072266,28.563940048217773,1.735412507794445,1.00922416062822,20.501419067382812,0.9166666666666666,
vit_cifar100_lc_0_1,vit,cifar100,lc,0.1,0.9165477321621188,12,0.6486394731933908,0.8438078846809676,0.7773624637982218,0.7773624637982218,1.0,1.0,0.04099078103899956,14.030818939208984,25.4136962890625,1.4575993989978904,1.0048452748081573,9.64224910736084,0.75,
vit_cifar100_lf_0_05_evade_l1,vit,cifar100,lf,0.05,0.98023842237226,12,0.251413389886799,0.30395085714378833,0.32955444844915255,0.32955444844915255,0.99998,0.999584,0.6998981237411499,16.21713399887085,15.772433757781982,1.0525767175885832,0.6291124252930576,24.121212005615234,0.75,
vit_cifar100_tact_0_01_evade_l1,vit,cifar100,tact,0.01,0.5500971750943477,12,0.9629587148224201,1.0011814794388936,0.9823661567219881,0.9836006709062718,1.0,0.9921,0.4220571517944336,15.408501625061035,15.978892803192139,1.0105172093920474,0.9956636627753256,6.8086066246032715,0.9166666666666666,
vit_cifar100_wanet_0_1,vit,cifar100,wanet,0.1,0.9594646530632442,12,0.18478853247720842,0.33659248752246473,0.33648143037331135,0.41755467426245396,0.9958640000000001,0.994104,0.6240993142127991,17.999597549438477,13.535942077636719,0.9732561963501078,0.431087136345826,14.728433609008789,0.8333333333333334,
vit_cifar10_badnet_a2a_0_005,vit,cifar10,badnet_a2a,0.005,0.7794733671875,12,0.9332421670893611,1.203437872293143,0.8753958639111713,0.8753958639111713,0.999988,0.99834,0.21858569979667664,12.435785293579102,15.573646068572998,1.053413119008684,0.998095579682203,10.331136703491211,0.9166666666666666,
vit_cifar10_badnet_a2o_0_05,vit,cifar10,badnet_a2o,0.05,0.9935941647376544,12,0.8302471467679191,1.3600886361942688,0.4562337698407175,0.4562337698407175,1.0,0.973644,0.9248215556144714,12.317395687103271,16.568503379821777,1.262313951029181,0.9940912641983803,26.59103012084961,0.6666666666666666,
vit_cifar10_blend_0_1,vit,cifar10,blend,0.1,0.9992218942901234,12,0.2150139103761278,0.37370183136943436,0.10618585768079361,0.10618585768079361,1.0,0.997304,0.8594066500663757,12.281379222869873,27.254226684570312,2.5276330504148556,1.0603971615458831,28.226341247558594,0.75,
vit_cifar10_lc_0_01,vit,cifar10,lc,0.01,0.6276526620370371,12,0.8270195575907031,0.9333275486785476,0.8867732540907742,0.8867732540907742,1.0,0.89282,0.8688559532165527,12.405163288116455,14.679399967193604,1.2675721195686207,0.9906559193084274,11.986261367797852,0.6666666666666666,
vit_cifar10_lf_0_1,vit,cifar10,lf,0.1,0.998451986882716,12,0.7108944724999866,1.3805759019668988,0.3289795765220765,0.4062859307348603,1.0,0.999992,0.6848533749580383,12.55250358581543,18.055091857910156,1.1326826756191646,0.8533742896532511,39.2692756652832,0.75,
vit_cifar10_tact_0_01,vit,cifar10,tact,0.01,0.5449927179783951,12,0.9424074319992634,0.9424074319992634,0.9718550833159078,0.9718550833159078,0.998848,0.856128,0.28897565603256226,12.171590805053711,12.326514720916748,1.0384285887466493,0.994724682076184,5.706914901733398,1.0,
vit_gtsrb_adaptive_blend_0_01,vit,gtsrb,adaptive_blend,0.01,0.903240979210304,12,0.7282526646252613,0.9297146149331594,0.7800628627222659,0.8628048558747163,1.0,0.996968,0.8186094164848328,4.590587854385376,22.366061210632324,5.177942861549441,1.217012789411403,11.889824867248535,0.4166666666666667,
vit_gtsrb_badnet_a2o_0_05,vit,gtsrb,badnet_a2o,0.05,0.9999996067709888,12,0.6039219137280679,0.6039219137280679,0.3438717276561357,0.3438717276561357,1.0,1.0,0.7441578507423401,4.5143163204193115,17.620200157165527,4.507625610086423,1.0333735411353129,20.536008834838867,1.0,
vit_gtsrb_bpp_0_01,vit,gtsrb,bpp,0.01,0.9833739020554472,12,0.16177704844212204,0.23320665501349852,0.16961553908650703,0.2040359064635094,0.9994919999999999,0.996764,0.676674485206604,4.599237680435181,21.27879810333252,4.374323323481086,1.2089522151229672,20.55387306213379,0.5833333333333334,
vit_gtsrb_lf_0_05,vit,gtsrb,lf,0.05,0.9992326314588714,12,0.19451830759266975,0.3879054238497143,0.20736064280024552,0.2511080028513619,1.0,0.99998,0.7261862754821777,4.656046390533447,23.44300079345703,6.806579694297664,1.050954665594523,24.07069206237793,0.5833333333333334,
vit_tiny_adaptive_blend_0_05,vit,tiny,adaptive_blend,0.05,0.9793248414205225,12,0.7593519481667532,1.0710499944485337,0.719982695774058,0.719982695774058,1.0,0.998012,0.6447129249572754,17.111245155334473,43.76196098327637,1.732569501544973,1.0309818095370245,8.660958290100098,0.8333333333333334,
vit_tiny_badnet_a2a_0_05_evade_l1,vit,tiny,badnet_a2a,0.05,0.7826266093750001,12,0.7813356141934393,0.7813356141934393,0.7321823810148501,0.7321823810148501,1.0,0.999656,0.06610673666000366,19.38193130493164,25.555304527282715,1.204889311835963,0.995395366665666,5.008537769317627,1.0,
vit_tiny_badnet_a2o_0_05_evade_l1,vit,tiny,badnet_a2o,0.05,0.9408585172523444,12,0.388362031050582,0.4459680589071731,0.4728733757990241,0.4728733757990241,1.0,0.9999399999999999,0.6670756936073303,20.456321716308594,30.9808292388916,1.2418639045779045,0.9907320461302135,19.914880752563477,0.9166666666666666,
vit_tiny_blend_0_05,vit,tiny,blend,0.05,0.9994700033298244,12,0.09137309964715948,0.12690136838877206,0.16280557941029994,0.16280557941029994,1.0,0.999996,0.5502505302429199,17.819169998168945,65.53150367736816,2.898199035127134,1.0340248460773864,19.264842987060547,0.8333333333333334,
vit_tiny_bpp_0_05,vit,tiny,bpp,0.05,0.9929989544196391,12,0.13727210207220095,0.14906256047613434,0.1903268640557539,0.1903268640557539,0.999184,0.9986959999999999,0.6012629270553589,18.00678253173828,51.07804298400879,1.6646839728004994,1.0039362569736487,18.182369232177734,0.8333333333333334,
vit_tiny_lc_0_05_evade_l1,vit,tiny,lc,0.05,0.6891326655719433,12,0.6923728493615696,0.8239688458477266,0.7423271361323284,0.7423271361323284,1.0,0.999336,0.12009672820568085,20.115392684936523,24.414748191833496,1.0979534646165479,0.9881980166814871,8.742131233215332,0.8333333333333334,
vit_tiny_lf_0_05_evade_l1,vit,tiny,lf,0.05,0.8709738790242069,12,0.13766901312108398,0.13766901312108398,0.20458142249076472,0.20458142249076472,0.999856,0.999536,0.5262572765350342,19.66263484954834,29.13661766052246,1.2904834268493874,0.9940914315346236,29.854042053222656,1.0,
vit_tiny_tact_0_01_evade_l1,vit,tiny,tact,0.01,0.5134667429023299,12,0.955897303718365,0.9924048004748272,0.9856812885407568,0.9856812885407568,0.8981279999999999,0.874168,0.34613481163978577,21.468857765197754,21.713184356689453,1.0010390751358935,0.9887984209227733,2.1154732704162598,0.8333333333333334,
vit_tiny_wanet_0_1,vit,tiny,wanet,0.1,0.9887861336592152,12,0.09128975396822499,0.23798473705604464,0.2533188329802811,0.33588234094278996,0.999652,0.999336,0.6862660646438599,21.404698371887207,19.425365447998047,0.945054787383183,0.4944115591885703,18.543643951416016,0.8333333333333334,
