folder,architecture,dataset,attack,poison_rate,best_deployable_auroc,num_layers,min_rank_ratio,final_rank_ratio,min_cka,final_cka,max_separation_auroc,final_separation_auroc,max_target_alignment,median_lid_clean,median_lid_backdoor,median_lid_ratio,min_lid_ratio,final_direction_norm,rank_ratio_depth,error
swin_tiny_adaptive_blend_0_1_evade_l1,swin,tiny,adaptive_blend,0.1,0.9159661256147834,24,0.3230188813862797,0.7760845550378288,0.47313398631158515,0.663211639298463,1.0,0.999888,0.49280983209609985,16.1850004196167,33.3127384185791,1.9819789402227332,1.4209284064182401,19.903879165649414,0.9583333333333334,
swin_tiny_badnet_a2o_0_1_evade_l1,swin,tiny,badnet_a2o,0.1,0.953987597039173,24,0.7805084786703573,0.7979119850409284,0.5767695124550282,0.5767695124550282,1.0,1.0,0.4440714716911316,16.136286735534668,18.347942352294922,1.084272175910425,0.9935455076551261,19.382192611694336,0.9583333333333334,
swin_tiny_bpp_0_1_evade_l1,swin,tiny,bpp,0.1,0.9974580587427896,24,0.03368706539844107,0.046299479985497716,0.05742751449182955,0.05742751449182955,0.999956,0.9974080000000001,0.5799562931060791,15.972246646881104,62.86043167114258,3.667853962010265,1.328494989763355,36.15974426269531,0.875,
swin_tiny_lf_0_1_evade_l1,swin,tiny,lf,0.1,0.977870811744845,24,0.05044442762915383,0.05044442762915383,0.09912958155435074,0.09912958155435074,0.999968,0.9995839999999999,0.6005793809890747,16.18391180038452,22.723471641540527,1.2610458019306567,0.9447895216190598,38.69218826293945,1.0,
swin_tiny_tact_0_1_evade_l1,swin,tiny,tact,0.1,0.5017028469549487,24,0.9845138363332391,1.005417240698547,0.9658379733231398,0.9884675725648558,0.88188,0.71952,0.09743607044219971,16.724992752075195,16.70495319366455,1.001165647728877,0.9872245967094447,2.4648096561431885,0.875,
vit_cifar100_adaptive_blend_0_05,vit,cifar100,adaptive_blend,0.05,0.984495147231182,12,0.6205137141652098,0.992569350126834,0.6196229408608338,0.6196229408608338,1.0,0.9954,0.7179126143455505,14.24626636505127,26.69145393371582,1.5302411559622828,1.064038022236079,10.740277290344238,0.3333333333333333,
vit_cifar100_badnet_a2a_0_05_evade_l1,vit,cifar100,badnet_a2a,0.05,0.7470202499999999,12,0.8572877028361633,0.943846037801941,0.8132552985639373,0.8206631588293419,1.0,0.973228,0.014423754997551441,15.42637825012207,21.951977729797363,1.0886777975653261,0.9943564063666814,4.560879230499268,0.6666666666666666,
vit_cifar100_badnet_a2o_0_05,vit,cifar100,badnet_a2o,0.05,0.9909595516800624,12,0.5283467037562586,0.5430952454025718,0.45642987349320174,0.45642987349320174,1.0,0.999988,0.7936319708824158,14.135407447814941,16.762526035308838,1.1246926970307216,0.9927341931603434,14.68188190460205,0.75,
vit_cifar100_blend_0_01,vit,cifar100,blend,0.01,0.9504192005312287,12,0.1989944443967277,0.1989944443967277,0.22855006514841686,0.22855006514841686,1.0,0.999908,0.7431816458702087,13.76656198501587,21.788557052612305,1.4748967544653362,1.0701968945860882,15.463873863220215,1.0,
vit_cifar100_bpp_0_005,vit,cifar100,bpp,0.005,0.9485213271617378,12,0.23063879158961692,0.23063879158961692,0.19909946715699064,0.19909946715699064,0.9990239999999999,0.995868,0.6162279844284058,14.341768264770508,21.674798011779785,1.4612866440760937,1.0090771596135395,14.876240730285645,1.0,
vit_cifar100_bpp_0_1_evade_l1,vit,cifar100,bpp,0.1,0.995907584094906,12,0.1207393009095048,0.15483511793896435,0.1888839269823097,0.1888839269823097,0.999988,0.999892,0.6260958909988403,15.753443241119385,22.087709426879883,1.2747100618392895,1.0041572350279648,30.153959274291992,0.9166666666666666,
vit_cifar100_lc_0_1_evade_l1,vit,cifar100,lc,0.1,0.7158578612221052,12,0.5900807975116593,0.79370564118086,0.7780695628652945,0.79412280144634,1.0,1.0,0.13031849265098572,15.838472366333008,24.174043655395508,1.4843574694978656,0.9913728892648005,9.793853759765625,0.6666666666666666,
vit_cifar100_lf_0_1,vit,cifar100,lf,0.1,0.9971516695272616,12,0.2259602779801007,0.2259602779801007,0.24130898319616553,0.24130898319616553,0.999992,0.9999239999999999,0.6459896564483643,14.980216026306152,21.173754692077637,1.3559005068811167,0.9942470813726318,22.114011764526367,1.0,
vit_cifar100_tact_0_05_evade_l1,vit,cifar100,tact,0.05,0.5378204780818304,12,0.9802495166618909,1.0044169905582645,0.9783901393121537,0.9783901393121537,0.9992639999999999,0.98418,0.5980399250984192,15.813433647155762,16.024474143981934,1.0073191401539217,0.9972548569396112,5.424684524536133,0.8333333333333334,
vit_cifar100_wanet_0_1_evade_l1,vit,cifar100,wanet,0.1,0.7283605379168829,12,0.19995393966486769,0.42044900928880813,0.3734097208933202,0.5091455234295217,0.995284,0.9914719999999999,0.6262617707252502,18.245408058166504,14.805953979492188,0.9448732624378935,0.4541249706773462,18.010496139526367,0.6666666666666666,
vit_cifar10_badnet_a2a_0_01,vit,cifar10,badnet_a2a,0.01,0.8098881171875,12,0.9548873698958055,1.0565514031497576,0.9244933194726241,0.9244933194726241,0.999996,0.968356,0.12049753963947296,12.295912265777588,14.892603397369385,1.0409363498391575,0.9964138935602804,10.554854393005371,0.6666666666666666,
vit_cifar10_badnet_a2o_0_1,vit,cifar10,badnet_a2o,0.1,0.999797550154321,12,0.7195236131068574,1.4422790248517663,0.42753086474863633,0.42753086474863633,1.0,0.985424,0.9484351873397827,11.89121150970459,16.18427038192749,1.4265267327841955,0.9892530626322533,28.0965633392334,0.6666666666666666,
vit_cifar10_bpp_0_005,vit,cifar10,bpp,0.005,0.9059688464506171,12,0.4103486033876241,0.7160032634967526,0.19609536082841802,0.19609536082841802,0.998896,0.963028,0.873740017414093,12.043352603912354,19.871049880981445,1.5900505152261606,0.9930334107838885,22.32933807373047,0.6666666666666666,
vit_cifar10_lc_0_05,vit,cifar10,lc,0.05,0.6674797453703705,12,0.8717888373876339,0.9717028118721212,0.8595887792817982,0.8595887792817982,0.99988,0.939276,0.8905484080314636,12.215279579162598,14.132074356079102,1.1968693471622784,0.9958849498758117,15.275505065917969,0.6666666666666666,
vit_cifar10_sig_0_005,vit,cifar10,sig,0.005,0.6025809895833334,12,0.8537348177146008,0.8995493786232609,0.8446945085795555,0.8446945085795555,0.9946360000000001,0.748876,0.7591654658317566,12.232309341430664,14.062238693237305,1.167628820692301,0.9942936575208254,6.735572338104248,0.3333333333333333,
vit_cifar10_tact_0_1,vit,cifar10,tact,0.1,0.497742611882716,12,0.9567915984735836,0.9736174859178616,0.956438202412743,0.956438202412743,0.99998,0.9047879999999999,0.5623243451118469,12.574061393737793,14.01024341583252,1.0293271712148702,0.9926278089225153,8.69643783569336,0.6666666666666666,
vit_gtsrb_adaptive_blend_0_05,vit,gtsrb,adaptive_blend,0.05,0.9996259945253227,12,0.6422282437569298,1.000794899806354,0.7804365296919764,0.8180447594709552,1.0,1.0,0.7649492025375366,4.67760705947876,33.968544006347656,7.736960317834365,1.2558685626045123,18.15614128112793,0.5833333333333334,
vit_gtsrb_badnet_a2o_0_1,vit,gtsrb,badnet_a2o,0.1,0.9999993744083914,12,0.7634140148195087,0.8278114669480487,0.5115297378043193,0.5717540079372637,1.0,1.0,0.7887964248657227,4.2881293296813965,19.583045959472656,5.559865173619051,1.0050925864975355,32.413902282714844,0.5833333333333334,
vit_gtsrb_bpp_0_05,vit,gtsrb,bpp,0.05,0.999400504498522,12,0.26572747898468724,0.34689762106486266,0.3049109782403403,0.3049109782403403,0.999996,0.999976,0.711258590221405,4.93923544883728,23.553356170654297,4.3622096588296655,1.228975775908568,31.608993530273438,0.5833333333333334,
vit_gtsrb_lf_0_1,vit,gtsrb,lf,0.1,0.9998544427067296,12,0.3765214433797618,0.6251676946269702,0.48098442066614344,0.48458707699996395,1.0,0.999992,0.7271047234535217,4.703573226928711,18.168688774108887,5.91778281791052,1.0493213619706299,26.40180015563965,0.5833333333333334,
vit_tiny_adaptive_blend_0_05_evade_l1,vit,tiny,adaptive_blend,0.05,0.9349164625761937,12,0.8264162654634236,0.9589290163900607,0.7589555778156893,0.7589555778156893,1.0,0.998096,0.5583540797233582,20.592673301696777,43.47445106506348,1.6861358848463295,1.0259376716798077,11.968745231628418,0.9166666666666666,
vit_tiny_badnet_a2a_0_1,vit,tiny,badnet_a2a,0.1,0.6570950859375,12,0.7654598572366561,0.7654598572366561,0.7698952688866704,0.7698952688866704,0.99998,0.9975480000000001,0.12229365110397339,18.396658897399902,21.877875328063965,1.0078329870458995,0.992797797804795,5.407338619232178,1.0,
vit_tiny_badnet_a2o_0_1,vit,tiny,badnet_a2o,0.1,0.9969040983236094,12,0.6089639261046734,0.6473059096563587,0.4114875683624484,0.4114875683624484,1.0,0.999996,0.5301856994628906,17.774596214294434,23.64457607269287,1.0839969546532755,0.9893630311882324,14.65649127960205,0.9166666666666666,
vit_tiny_blend_0_05_evade_l1,vit,tiny,blend,0.05,0.997005825858909,12,0.11612180275869972,0.1691894826660242,0.2453271676736084,0.2453271676736084,1.0,1.0,0.47219449281692505,20.915102005004883,74.66347312927246,3.030693312111329,1.0277892997753593,25.684988021850586,0.8333333333333334,
vit_tiny_bpp_0_05_evade_l1,vit,tiny,bpp,0.05,0.99513704809646,12,0.13165549253723674,0.14121773481430483,0.2110821101502404,0.2110821101502404,0.999536,0.999536,0.36425095796585083,21.422935485839844,45.35024642944336,1.8779812799495175,0.9927702944693664,30.945117950439453,0.9166666666666666,
vit_tiny_lc_0_1,vit,tiny,lc,0.1,0.7952021780301013,12,0.9236479029376689,0.9543577053342742,0.7567180539610446,0.7567180539610446,0.999704,0.999704,0.12103616446256638,17.83211612701416,22.60845947265625,1.0267266747830939,0.9806970455365036,8.19095516204834,0.9166666666666666,
vit_tiny_lf_0_1,vit,tiny,lf,0.1,0.986125983869366,12,0.08891439114482794,0.1297553707697759,0.18909855677772744,0.18909855677772744,0.999988,0.9998079999999999,0.596354603767395,17.663442611694336,25.133702278137207,1.1930852499475266,0.9897647799161323,21.271642684936523,0.8333333333333334,
vit_tiny_tact_0_05_evade_l1,vit,tiny,tact,0.05,0.5086483717808638,12,0.9588710714450618,0.9946805828691884,0.9821166857788693,0.9823971072474695,0.9524279999999999,0.8703039999999999,0.24159356951713562,20.17349624633789,20.450682640075684,1.0043506715278525,0.9873678779799518,2.3034396171569824,0.8333333333333334,
vit_tiny_wanet_0_1_evade_l1,vit,tiny,wanet,0.1,0.7790376742496462,12,0.11005252457677339,0.1498058013559465,0.2770638019763071,0.2770638019763071,0.999572,0.999296,0.4341878890991211,21.47614288330078,18.646174430847168,1.0072012587272559,0.5339603966518149,28.081777572631836,0.8333333333333334,
