folder,architecture,dataset,attack,poison_rate,best_deployable_auroc,num_layers,min_rank_ratio,final_rank_ratio,min_cka,final_cka,max_separation_auroc,final_separation_auroc,max_target_alignment,median_lid_clean,median_lid_backdoor,median_lid_ratio,min_lid_ratio,final_direction_norm,rank_ratio_depth,error
swin_tiny_badnet_a2a_0_1_evade_l1,swin,tiny,badnet_a2a,0.1,0.579945890625,24,0.9912903400801847,1.0320931127643898,0.7028508354132779,0.7028508354132779,0.9815959999999999,0.9815959999999999,0.10670866817235947,15.798123836517334,17.055356979370117,1.001164381595571,0.9870556676197976,10.447322845458984,0.9166666666666666,
swin_tiny_blend_0_1_evade_l1,swin,tiny,blend,0.1,0.9972859396680888,24,0.025449938791657484,0.133992365306617,0.09454841038762327,0.09454841038762327,1.0,1.0,0.4588645398616791,15.853046894073486,34.4702033996582,3.121328040609664,1.0264084565703198,26.949647903442383,0.875,
swin_tiny_lc_0_1_evade_l1,swin,tiny,lc,0.1,0.6259077315784166,24,0.5040295736391721,0.7878649549009952,0.5328911337740574,0.6297639858639915,0.999968,0.995064,0.3379417955875397,16.651789665222168,18.58439540863037,1.0805029051504995,0.9758704912754587,14.810790061950684,0.9583333333333334,
swin_tiny_sig_0_1_evade_l1,swin,tiny,sig,0.1,0.6184047180738337,24,0.05778311219190451,0.6853577386247596,0.34119182310980617,0.6524277861915465,0.998028,0.9217119999999999,0.38754427433013916,16.08875799179077,22.009896278381348,1.3010579121219394,1.006182428328265,7.147519111633301,0.8333333333333334,
swin_tiny_wanet_0_1_evade_l1,swin,tiny,wanet,0.1,0.9502675486273484,24,0.03470975100523252,0.2596112327371952,0.10844994596159467,0.23602956399268887,0.999868,0.9972399999999999,0.6318953037261963,16.815178871154785,30.923264503479004,1.3963250512687602,1.0111583138915732,32.54374313354492,0.875,
vit_cifar100_adaptive_blend_0_1_evade_l1,vit,cifar100,adaptive_blend,0.1,0.964802423411412,12,0.6922488560971833,0.8782401920315942,0.6097766001976983,0.6097766001976983,1.0,0.994084,0.7050608992576599,15.51228141784668,26.43252658843994,1.552772264437829,1.035136238104363,13.099411964416504,0.3333333333333333,
vit_cifar100_badnet_a2o_0_005,vit,cifar100,badnet_a2o,0.005,0.6775172563509397,12,0.5597823129103032,0.6549727763517453,0.5098676296996455,0.5098676296996455,1.0,0.999972,0.5504077672958374,13.991456031799316,19.195380210876465,1.2602221277286931,0.988554348556492,12.297416687011719,0.75,
vit_cifar100_badnet_a2o_0_1_evade_l1,vit,cifar100,badnet_a2o,0.1,0.9855570218792612,12,0.41542963448327835,0.4889979203168953,0.4295435760861414,0.4295435760861414,1.0,0.9962,0.7561557292938232,15.619208812713623,16.013760566711426,1.157354489939577,0.9905806011004341,18.905757904052734,0.75,
vit_cifar100_blend_0_05_evade_l1,vit,cifar100,blend,0.05,0.9991684069007049,12,0.0238497672293079,0.024160136612220075,0.12537335487710052,0.12537335487710052,1.0,0.999996,0.603744387626648,16.167577743530273,32.838332176208496,1.786338547342695,1.0625222742919456,26.303409576416016,0.9166666666666666,
vit_cifar100_bpp_0_05,vit,cifar100,bpp,0.05,0.9926589485807232,12,0.09049702729088475,0.09943984253017446,0.13006637282365144,0.13006637282365144,1.0,0.999868,0.6456109285354614,13.541368007659912,25.009465217590332,1.9490495814391666,1.0070879029621178,21.778026580810547,0.8333333333333334,
vit_cifar100_lc_0_05,vit,cifar100,lc,0.05,0.8191404008717066,12,0.6073703980127073,0.8114407673398866,0.7759107201292311,0.816476017405493,1.0,1.0,0.26698893308639526,13.461185455322266,20.66531276702881,1.4255144844833596,1.0122229805964535,8.395842552185059,0.6666666666666666,
vit_cifar100_lf_0_01_evade_l1,vit,cifar100,lf,0.01,0.7349581805099906,12,0.09868913402243937,0.15718203523720992,0.20679258383050791,0.20679258383050791,0.999328,0.9971440000000001,0.5813149213790894,15.492280006408691,20.009921073913574,1.1152372086755753,0.9803012753820465,25.11585235595703,0.8333333333333334,
vit_cifar100_sig_0_05_evade_l1,vit,cifar100,sig,0.05,0.656293953962047,12,0.7174497436954262,0.8789776533867021,0.747274892876672,0.747274892876672,0.99652,0.986368,0.06812119483947754,15.533687591552734,18.844701766967773,1.1854410410405303,0.9925016276743115,6.043693542480469,0.5833333333333334,
vit_cifar100_wanet_0_05,vit,cifar100,wanet,0.05,0.8435472680553688,12,0.37681943140271434,0.5889722108045236,0.5127170657539426,0.5899257814144102,0.98688,0.974856,0.7064998745918274,17.42768621444702,19.758556365966797,0.9899562602913229,0.7948928931286722,9.145798683166504,0.8333333333333334,
vit_cifar10_adaptive_blend_0_05,vit,cifar10,adaptive_blend,0.05,0.9687046682098766,12,0.7157951001754361,1.12832001170704,0.6829919355423532,0.718303227321749,1.0,0.9798720000000001,0.6421157121658325,12.31643009185791,25.92391586303711,1.8429315308740535,1.0805235276061216,19.743026733398438,0.3333333333333333,
vit_cifar10_badnet_a2o_0_005,vit,cifar10,badnet_a2o,0.005,0.6389386574074074,12,0.8836995919671444,1.3346534293000651,0.5868349752287908,0.5868349752287908,0.999988,0.980692,0.9502113461494446,12.371755599975586,14.786917686462402,1.2296076248309518,0.9913896915212583,30.08986473083496,0.6666666666666666,
